resp_id,a_hhid,treatment,plot,plot_id,village,district,plot_count,burnt,manage_stubble,manage_stubble_oth,harvested,harvest_plan,sowed_first,monitoring_date,land_plot_burn,land_plot_area,baling_picking,bale_manage,bale_payer,bale_use,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,plot_belong,plot_leased,basmati_plot,cotton_plot,gps1latitude,gps1longitude,gps1altitude,gps1accuracy,gps1_bglatitude,gps1_bglongitude,gps1_bgaltitude,gps1_bgaccuracy,gps2latitude,gps2longitude,gps2altitude,gps2accuracy,gps2_bglatitude,gps2_bglongitude,gps2_bgaltitude,gps2_bgaccuracy,burnt_lastyear
117002531,11700253,PES + 50% UCT 800/acres,2,p2,Kot Shamir,Bathinda,2,No,Others,Zero till drill,Yes,"Fourth week of October (Katta, 2nd week)",No,11/18/2019,Yes,1.399999976,"Yes, loose straw picked by labour",Own use: other,,,30.10509872,74.98111725,190.1000061,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.10513115,74.98110962,197.1000061,4.900000095,30.10513496,74.98110962,197.1000061,4.699999809,30.10483742,74.98098755,187.3999939,3.900000095,30.10483932,74.98098755,187.3999939,4.599999905,"Yes, burnt partially"
117600601,11760060,PES + 50% UCT 800/acres,1,p1,Kutiwal Kalan,Bathinda,1,No,,,,"Fourth week of October (Katta, 2nd week)",,11/12/2019,Yes,5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, burnt completely"
117700351,11770035,PES + 25% UCT 800/acres,1,p1,Kutiwal Khurd,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/12/2019,Yes,3,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Burnt and used as heat source,30.11964798,75.27845001,196.3999939,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.11972237,75.27843475,190,4.099999905,30.11973381,75.27838898,190.6000061,4,30.11972237,75.27853394,191.1999969,4.300000191,30.11972618,75.27852631,191.1999969,4.699999809,"Yes, burnt completely"
117700771,11770077,PES + 25% UCT 800/acres,1,p1,Kutiwal Khurd,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",,11/12/2019,Yes,4,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.11824989,75.26233673,195.5,6.199999809,,,,,30.11822319,75.26230621,202,6.900000095,30.11817932,75.26229858,201.8999939,4.699999809,30.11833763,75.26230621,201.6000061,3.900000095,30.11834526,75.26229095,201.6000061,5,"Yes, burnt completely"
117700811,11770081,PES + 25% UCT 800/acres,1,p1,Kutiwal Khurd,Bathinda,1,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/10/2019,Yes,2,,,,,30.12682915,75.27165222,203.1000061,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.12685013,75.27162933,205.3999939,5,30.1268692,75.27165222,205.8000031,4.599999905,30.12680054,75.27149963,204.6999969,4.400000095,30.1268177,75.27148438,203.8999939,4.099999905,"Yes, burnt completely"
118200361,11820036,PES + 50% UCT 800/acres,1,p1,Lehra Mohabbat,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/21/2019,No,3,No,,,,30.24313545,75.15357208,198.6999969,4.400000095,,,,,,,,,,,,,,,,,,,,,Did not burn
118200361,11820036,PES + 50% UCT 800/acres,2,p2,Lehra Mohabbat,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",,11/21/2019,No,1,No,,,,30.21358299,75.1497879,202.3999939,3.900000095,,,,,30.21355247,75.14983368,202.6000061,4.400000095,30.22156906,74.94245148,167.6000061,4.199999809,,,,,,,,,Did not burn
118200761,11820076,PES + 50% UCT 800/acres,1,p1,Lehra Mohabbat,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/19/2019,Yes,1.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.23559189,75.16836548,198.3000031,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.23571587,75.16827393,204.1000061,4.800000191,30.23562813,75.169487,193.3999939,4.099999905,30.23563194,75.16847229,203.6999969,4.599999905,30.23562813,75.169487,193.3999939,4.099999905,"Yes, burnt completely"
118200761,11820076,PES + 50% UCT 800/acres,2,p2,Lehra Mohabbat,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/19/2019,Yes,0.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.23574448,75.16926575,192.1000061,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.23566818,75.16925812,192.5,4.5,30.23562241,75.16947937,193.3999939,4.300000191,30.23583603,75.16934204,194,4.699999809,30.23565865,75.16952515,191.6999969,3.900000095,"Yes, burnt completely"
118900091,11890009,PES 1600 /acres,1,p1,Maiser Khana,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/12/2019,Yes,7,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Burnt and used as heat source,30.09740639,75.1605835,201.1000061,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.09745789,75.16060638,221.5,4.300000191,30.09740448,75.16056061,220.8999939,5,30.09687233,75.16124725,220.3000031,4.699999809,30.09692574,75.16119385,219.6999969,3.900000095,"Yes, burnt completely"
118900091,11890009,PES 1600 /acres,2,p2,Maiser Khana,Bathinda,3,No,Use happy seeder,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/12/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Burnt and used as heat source,30.099226,75.16157532,197.6000061,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.09924889,75.1615448,197.1000061,4.199999809,30.09919167,75.16151428,197,4.900000095,30.09949112,75.16127014,197.1999969,4.099999905,30.09946251,75.16133881,197.1000061,5,"Yes, burnt completely"
118900091,11890009,PES 1600 /acres,3,p3,Maiser Khana,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/12/2019,Yes,2,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Burnt and used as heat source,30.09756851,75.1594696,201.6000061,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.09757805,75.15948486,202,4.5,30.22153091,74.94257355,187.1000061,4.900000095,30.09782982,75.15927124,199.5,4,30.22153091,74.94257355,187.1000061,4.900000095,"Yes, burnt completely"
118900241,11890024,PES 1600 /acres,1,p1,Maiser Khana,Bathinda,2,No,Others,Not confirm to say because it's not farmer plot,No,"Third week of October (Katta, 1st week)",No,11/26/2019,Yes,2,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.10118294,75.18282318,198.5,4.5,"No, belongs to some other farmer",No,No,Yes,30.10098648,75.18222046,195.5,4.599999905,30.22149849,74.94252014,167.6000061,4.599999905,30.10094261,75.18221283,193.6000061,4.5,30.22139168,74.94258881,167.6000061,4.199999809,"Yes, burnt completely"
118900241,11890024,PES 1600 /acres,2,p2,Maiser Khana,Bathinda,2,No,Roll into bales,,Yes,"Third week of October (Katta, 1st week)",No,11/26/2019,Yes,1,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,.o,30.10118866,75.18282318,196.1999969,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.10120773,75.18279266,196,4.5,30.10104561,75.18232727,211.1000061,4.900000095,30.1011467,75.18287659,187.3999939,4.800000191,30.10104561,75.18232727,211.1000061,4.900000095,"Yes, burnt completely"
118901001,11890100,PES 1600 /acres,1,p1,Maiser Khana,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/10/2019,Yes,4,,,,,30.09257126,75.18727112,201,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.09266663,75.18738556,200.8999939,4.599999905,30.0926342,75.18738556,200.8000031,4.400000095,30.09249306,75.18722534,200.8999939,4.800000191,30.09255219,75.18722534,200.8000031,4.300000191,"Yes, burnt completely"
118901001,11890100,PES 1600 /acres,2,p2,Maiser Khana,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/10/2019,Yes,4,,,,,30.0929985,75.18640137,200.3000031,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.0929966,75.18651581,200.3000031,4,30.0929985,75.18651581,200.3999939,4.300000191,30.09291649,75.18627167,200.6000061,4.099999905,30.09291649,75.18627167,200.6000061,4.800000191,"Yes, burnt completely"
118902161,11890216,PES 1600 /acres,1,p1,Maiser Khana,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/21/2019,No,2,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10050964,75.18457031,193.1999969,4.599999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.10050964,75.18457031,193.5,4.099999905,30.10049629,75.18460083,193.3999939,4.800000191,30.10052299,75.18468475,193.3999939,4.800000191,30.10048294,75.18476105,193.3999939,4.900000095,Did not burn
119000591,11900059,PES + 50% UCT 800/acres,1,p1,Malkana,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/25/2019,No,5,No,,,,29.94747162,75.03310394,190.8000031,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.94751167,75.03314972,191,4.300000191,30.15189362,74.98406982,201,5,29.94765854,75.03291321,193,4.099999905,30.15189362,74.98406982,201,5,Did not burn
119000591,11900059,PES + 50% UCT 800/acres,2,p2,Malkana,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/25/2019,No,2,No,,,,29.94677544,75.02771759,197.3999939,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.94675446,75.02768707,190.6999969,4.800000191,30.15485573,74.98209381,184,4.900000095,29.94678497,75.02762604,191.1000061,4.5,30.15485573,74.98209381,184,4.900000095,Did not burn
119000591,11900059,PES + 50% UCT 800/acres,3,p3,Malkana,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/25/2019,No,3,No,,,,29.95241356,75.02272034,192.8000031,4.599999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.95244217,75.02274323,191.8000031,4.199999809,30.22154236,74.94260406,190.8999939,4.099999905,29.95249176,75.0226059,194,4.5,30.22154236,74.94260406,190.8999939,4.099999905,Did not burn
119001231,11900123,PES + 50% UCT 800/acres,1,p1,Malkana,Bathinda,3,No,,,,"Third week of October (Katta, 1st week)",,11/13/2019,No,3,No,,,,29.9547348,75.04882813,197.1999969,5,"No, belongs to some other farmer",No,No,No,,,,,,,,,,,,,,,,,.r
119001231,11900123,PES + 50% UCT 800/acres,2,p2,Malkana,Bathinda,3,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,No,2.5,No,,,,29.92985535,75.04040527,181.3999939,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.95466042,75.04879761,200.6000061,4.800000191,30.22154617,74.94250488,192.1000061,5,,,,,,,,,.r
119001231,11900123,PES + 50% UCT 800/acres,3,p3,Malkana,Bathinda,3,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,No,1.5,No,,,,29.93007088,75.04072571,189.6999969,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.92993736,75.04043579,189.6999969,3.900000095,29.92993546,75.04044342,189.6999969,4.300000191,29.92976761,75.04057312,194.1999969,4.400000095,30.22147942,74.94261169,194.1999969,4.5,.r
120800311,12080031,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/13/2019,Yes,2,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.33102226,74.84858704,197.1000061,4.400000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.33094597,74.84857941,191.1999969,4.800000191,30.33094978,74.84856415,194.6000061,4.199999809,30.33066368,74.84836578,189.3000031,5.099999905,30.33096886,74.84856415,190.3999939,4.5,"Yes, burnt completely"
120801351,12080135,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/14/2019,No,5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.32986069,74.83113098,184.8999939,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.32993698,74.83116913,184.8000031,4.699999809,30.32221603,74.83402252,215,5.199999809,30.32989883,74.83124542,188.8999939,3.900000095,30.32221603,74.83402252,215,5.199999809,Did not burn
120801551,12080155,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/21/2019,No,6.400000095,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.32926369,74.85442352,188.3000031,2.200000048,"Yes, belongs to/ rented for farming by the farmer being monitored",Yes,No,No,30.32926369,74.85442352,188.3000031,1.799999952,30.32926369,74.85442352,188.3000031,2.099999905,30.32934761,74.85437775,191.1000061,1.299999952,30.3293705,74.85435486,191,1.799999952,Did not burn
120801551,12080155,PES + 50% UCT 800/acres,2,p2,Mehma Sawai,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/21/2019,No,4,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.33826828,74.88381195,202.5,2.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.3381958,74.88375092,200.3000031,1.600000024,30.33816528,74.88372803,200.1000061,2,30.33815575,74.88372803,200.1999969,1.5,30.33815575,74.88372803,200.1999969,1.799999952,Did not burn
120801711,12080171,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",,11/20/2019,Yes,5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.32347679,74.83236694,196.6000061,4,,,,,30.32349205,74.83224487,198.3999939,4,30.32272339,74.83264923,232.6999969,5,30.32383156,74.83165741,193.3999939,4.800000191,30.32280731,74.83271027,232.6999969,4.900000095,Did not burn
120801931,12080193,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,3,No,,,,"Fourth week of October (Katta, 2nd week)",,11/14/2019,No,6,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,Did not burn
120801931,12080193,PES + 50% UCT 800/acres,2,p2,Mehma Sawai,Bathinda,3,No,,,,"Fourth week of October (Katta, 2nd week)",,11/14/2019,No,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,Did not burn
120801931,12080193,PES + 50% UCT 800/acres,3,p3,Mehma Sawai,Bathinda,3,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/14/2019,No,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.32391548,74.84202576,192.6999969,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,Yes,No,30.32390785,74.84205627,190.3000031,4.099999905,30.22149277,74.9424057,167.6000061,5,30.32380867,74.84215546,189,3.900000095,30.22149467,74.94243622,167.6000061,4.300000191,Did not burn
120801991,12080199,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/29/2019,No,2,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.33121872,74.8494873,207.8000031,4.800000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.33132362,74.8496933,193.3000031,4.900000095,30.3286953,74.85792542,204.6000061,4.300000191,30.33125114,74.84968567,192.3999939,4.699999809,30.3286953,74.85792542,204.6000061,4.300000191,Did not burn
120802251,12080225,PES + 50% UCT 800/acres,1,p1,Mehma Sawai,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",,11/1/2019,Yes,2,,,,,30.34108353,74.87424469,195.3999939,4.5,,,,,30.34245682,74.88638306,194.8999939,4.800000191,30.34282494,74.87744904,197,5,30.3428669,74.88654327,195,4.099999905,30.34284401,74.88658142,195.1999969,4.5,"Yes, burnt completely"
120802251,12080225,PES + 50% UCT 800/acres,2,p2,Mehma Sawai,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",,11/1/2019,Yes,3,,,,,30.34273529,74.87766266,198.6999969,4.5,,,,,30.34276199,74.87761688,199.1999969,4.099999905,30.34268761,74.87758636,198.6000061,4.699999809,30.34237289,74.87761688,198.6999969,4.400000095,30.34228706,74.87765503,198.3999939,4.599999905,"Yes, burnt completely"
121300921,12130092,PES 800/acres,1,p1,Mirjeana,Bathinda,1,No,,,Yes,"Third week of October (Katta, 1st week)",,10/29/2019,Yes,3,,,,,29.86740875,75.11927032,195.6000061,4.800000191,,,,,29.86735725,75.11925507,195.3000031,4.199999809,29.86735344,75.11928558,195,4.099999905,29.86740303,75.11936951,196.1000061,5.599999905,29.86738396,75.11936188,196.1000061,5.699999809,"Yes, burnt completely"
121301411,12130141,PES 800/acres,1,p1,Mirjeana,Bathinda,4,No,,,Yes,"Third week of October (Katta, 1st week)",Yes,11/24/2019,No,3,No,,,,29.87444496,75.1325531,187,4.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.87438774,75.13256073,181.8000031,4.099999905,30.22157669,74.94269562,208.8999939,4.599999905,29.87407112,75.13266754,185.8999939,4.599999905,30.22157097,74.94267273,208.8000031,10,Did not burn
121301411,12130141,PES 800/acres,2,p2,Mirjeana,Bathinda,4,No,,,,"Third week of October (Katta, 1st week)",,11/24/2019,No,0.75,No,,,,,,,,"No, belongs to some other farmer",No,No,No,,,,,,,,,,,,,,,,,Did not burn
121301411,12130141,PES 800/acres,3,p3,Mirjeana,Bathinda,4,No,,,,"Third week of October (Katta, 1st week)",,11/24/2019,No,1.25,No,,,,,,,,"No, belongs to some other farmer",No,No,No,,,,,,,,,,,,,,,,,Did not burn
121301411,12130141,PES 800/acres,4,p4,Mirjeana,Bathinda,4,No,Others,.,,"Third week of October (Katta, 1st week)",,11/24/2019,No,1,No,,,,,,,,"No, belongs to some other farmer",No,No,No,,,,,,,,,,,,,,,,,Did not burn
122401491,12240149,PES + 25% UCT 800/acres,1,p1,Nehian Wala,Bathinda,2,No,,,Yes,"Third week of October (Katta, 1st week)",No,11/7/2019,No,4,,,,,30.28865814,74.91139984,195.3000031,5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.28871536,74.91143799,199.6999969,5,30.28870201,74.91148376,198.3999939,4,30.28811264,74.91164398,194.6999969,4.199999809,30.2886734,74.91149902,197.1000061,4.599999905,Did not burn
122401491,12240149,PES + 25% UCT 800/acres,2,p2,Nehian Wala,Bathinda,2,No,,,,"Third week of October (Katta, 1st week)",,11/7/2019,No,4,,,,,30.28865814,74.91234589,196.1999969,4.599999905,,,,,,,,,,,,,,,,,,,,,Did not burn
122401971,12240197,PES + 25% UCT 800/acres,1,p1,Nehian Wala,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/30/2019,No,1.5,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.31230545,74.91788483,191.5,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.31227684,74.91776276,192.3000031,4.199999809,30.22145844,74.94263458,200.5,4.699999809,,,,,,,,,
122401971,12240197,PES + 25% UCT 800/acres,2,p2,Nehian Wala,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/30/2019,No,2,"Yes, baling",Collected by farmer whose baler rented for sale to factory,Farmer,Don't know,30.30028534,74.92644501,198.3999939,8.699999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.30028534,74.92643738,198.3999939,8.199999809,30.2213707,74.94252777,200.6000061,9.100000381,,,,,,,,,
122402141,12240214,PES + 25% UCT 800/acres,1,p1,Nehian Wala,Bathinda,5,No,,,Ongoing,"First week of November (Katta, 3rd week)",,11/26/2019,Yes,1,"Yes, loose straw picked by labour",Don't know,,,30.29346275,74.92312622,194.8999939,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,,,,,,,,,,,,,,,,,"Yes, burnt partially"
122402141,12240214,PES + 25% UCT 800/acres,2,p2,Nehian Wala,Bathinda,5,No,,,Yes,"First week of November (Katta, 3rd week)",Yes,11/26/2019,Yes,1,"Yes, loose straw picked by labour",Don't know,,,30.29269028,74.9210968,236.5,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.2926712,74.92115021,216.6000061,4,30.22140884,74.94261932,197.3000031,4.699999809,30.29262352,74.92121887,192.8000031,3.900000095,30.22140884,74.94261932,197.3000031,4.699999809,"Yes, burnt partially"
122402141,12240214,PES + 25% UCT 800/acres,3,p3,Nehian Wala,Bathinda,5,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/26/2019,Yes,0.875,"Yes, loose straw picked by labour",Don't know,,,30.29216576,74.92132568,201.8000031,4.099999905,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29218483,74.92133331,199.6999969,4.300000191,30.22136688,74.94265747,197.6000061,4.300000191,,,,,,,,,"Yes, burnt partially"
122402141,12240214,PES + 25% UCT 800/acres,4,p4,Nehian Wala,Bathinda,5,No,Others,.,Yes,"First week of November (Katta, 3rd week)",No,11/26/2019,Yes,1.5,"Yes, loose straw picked by labour",Don't know,,,30.2913723,74.92138672,194.5,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29135513,74.92134094,190.6000061,5,30.22141838,74.9425354,197.6000061,4.699999809,,,,,,,,,"Yes, burnt partially"
122402141,12240214,PES + 25% UCT 800/acres,5,p5,Nehian Wala,Bathinda,5,No,Others,.,Yes,"First week of November (Katta, 3rd week)",No,11/26/2019,Yes,1.600000024,"Yes, loose straw picked by labour",Don't know,,,30.29222488,74.92062378,188.6000061,4,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29222488,74.92067719,196.3000031,4.400000095,30.2927494,74.9208374,194.3999939,4.099999905,,,,,,,,,"Yes, burnt partially"
122402271,12240227,PES + 25% UCT 800/acres,1,p1,Nehian Wala,Bathinda,3,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/16/2019,Yes,2,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.2936573,74.92305756,195.3000031,3.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29366493,74.92306519,196.6000061,4.099999905,30.2215023,74.9425354,208.8000031,10,,,,,,,,,"Yes, burnt partially"
122402271,12240227,PES + 25% UCT 800/acres,2,p2,Nehian Wala,Bathinda,3,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.29286957,74.92089081,197.3000031,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29286385,74.92092133,197,3.900000095,30.2215023,74.9425354,208.8000031,10,,,,,,,,,"Yes, burnt partially"
122402271,12240227,PES + 25% UCT 800/acres,3,p3,Nehian Wala,Bathinda,3,No,,,Yes,"First week of November (Katta, 3rd week)",No,11/16/2019,Yes,1.5,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.29137611,74.92092896,195.8000031,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.29141998,74.92099762,205.3000031,4.800000191,30.2215023,74.9425354,208.8000031,10,,,,,,,,,"Yes, burnt partially"
122900091,12290009,PES + 50% UCT 800/acres,1,p1,Pakka Kalan,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/22/2019,No,1.5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122900091,12290009,PES + 50% UCT 800/acres,2,p2,Pakka Kalan,Bathinda,2,No,,,,"Fourth week of October (Katta, 2nd week)",,11/22/2019,No,6.5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123101311,12310131,PES + 50% UCT 800/acres,1,p1,Pathrala,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",Yes,11/11/2019,No,5,,,,,29.99459648,74.77462006,209.1000061,4.900000095,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.99456406,74.77478027,207.8000031,4.599999905,29.99452019,74.77476501,193.3000031,4.5,29.99418068,74.77458954,193.6000061,4.5,29.99417114,74.7746048,193.6999969,4.900000095,Did not burn
123101311,12310131,PES + 50% UCT 800/acres,2,p2,Pathrala,Bathinda,2,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/11/2019,No,4,,,,,29.9841404,74.79154968,205.3000031,4.300000191,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,29.98413658,74.79149628,208.8999939,4.699999809,29.98413277,74.79149628,208.8999939,5,,,,,,,,,Did not burn
123200471,12320047,PES 800/acres,1,p1,Patti Kala Mehraj,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/13/2019,Yes,3,"Yes, baling",Collected by nomads for animal fodder,Farmer,.o,30.30367279,75.19566345,194.8999939,4.199999809,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.30349922,75.19568634,191.1999969,3.900000095,30.30340576,75.19582367,190.3000031,4.099999905,30.3035183,75.19632721,191.1999969,3.900000095,30.30352402,75.19631958,191.1999969,4.800000191,"Yes, burnt completely"
123201051,12320105,PES 800/acres,1,p1,Patti Kala Mehraj,Bathinda,1,No,,,Yes,"Fourth week of October (Katta, 2nd week)",No,11/16/2019,Yes,1,"Yes, baling",Collected by nomads for animal fodder,Farmer,.o,30.30335808,75.19761658,196.8000031,4.5,"Yes, belongs to/ rented for farming by the farmer being monitored",No,No,No,30.30342484,75.19759369,197.1000061,4.800000191,30.30352592,75.19781494,197.5,4.900000095,30.30336761,75.19760895,197.1999969,4.599999905,30.30352211,75.19772339,197,4.699999809,
124000141,12400014,PES 1600 /acres,1,p1,Phullo Mithi,Bathinda,5,No,,,Yes,"Third week of October (Katta, 1st week)",,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10266876,74.85144806,214,3.900000095,,,,,30.10264015,74.85140991,196.3999939,4.5,30.10269356,74.8506546,186.8000031,5,30.10263252,74.85153961,196.8999939,4.400000095,30.10272789,74.85072327,186.8999939,4.900000095,
124000141,12400014,PES 1600 /acres,2,p2,Phullo Mithi,Bathinda,5,No,,,Yes,"Third week of October (Katta, 1st week)",,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10251045,74.8507309,181.5,4.199999809,,,,,30.10246849,74.8507309,182.3000031,3.900000095,30.10272789,74.85072327,186.8999939,4.900000095,30.10252953,74.85075378,182.6000061,4.300000191,30.10272789,74.85072327,186.8999939,4.900000095,
124000141,12400014,PES 1600 /acres,3,p3,Phullo Mithi,Bathinda,5,No,,,Yes,"Third week of October (Katta, 1st week)",,11/16/2019,Yes,1,"Yes, baling",Collected by factory/ industry/ brick kiln,Farmer,Don't know,30.10294151,74.85060883,190.5,4.300000191,,,,,30.10293579,74.85063934,189.1000061,4,30.10268402,74.85068512,187.5,3.900000095,30.10298538,74.85057068,189.1999969,3.900000095,30.10268402,74.85068512,187.5,3.900000095,
